Bins0,Bins1,Bins2,Bins3,Bins4,Bins5,Bins6,Bins7,Class
3819,0,0,0,0,3,1,8787,0
3492,0,1,0,0,1,16,13672,0
4365,0,0,0,0,0,0,15265,0
3447,0,0,0,0,0,28,8733,0
2961,0,0,0,0,0,0,12043,0
9648,0,0,0,0,0,5,18899,0
4122,0,0,0,0,0,0,13423,0
6804,0,0,0,0,53,0,18413,0
5589,0,0,0,0,0,0,12871,0
4077,0,0,0,0,0,0,14419,0
4176,0,0,0,0,0,0,15562,0
3936,0,0,0,0,6,0,12922,0
4551,0,0,0,0,0,0,16909,0
4425,0,0,0,0,0,0,13990,0
6228,0,0,0,0,0,0,13240,0
7443,0,0,0,0,0,7,19608,0
6627,0,0,0,0,0,0,13501,0
7812,0,0,0,0,0,0,11926,0
6024,0,0,0,0,0,0,12400,0
4632,0,0,0,0,0,0,12259,0
8052,0,0,0,0,0,5,18503,0
4851,0,0,0,0,0,0,11905,0
3837,0,0,0,0,0,0,11458,0
4410,0,0,0,0,0,5,13265,0
3384,0,0,0,0,0,0,10624,0
3528,0,0,0,0,0,1,12519,0
3240,0,0,0,0,0,0,11038,0
2673,0,0,0,0,0,0,10189,0
3408,0,0,0,0,0,0,12070,0
3024,0,0,0,0,0,0,11236,0
3420,0,0,0,0,0,0,11584,0
3339,0,0,0,0,0,0,9850,0
2952,0,0,0,0,0,0,10600,0
4689,0,0,0,0,0,0,11803,0
3690,0,0,0,0,0,0,12058,0
3969,0,13,0,0,0,73,10205,0
3321,0,0,0,0,0,0,10957,0
3501,0,0,0,0,0,0,12592,0
2988,0,0,0,0,0,0,7822,0
11966,0,6,0,3,0,156,24542,0
4464,0,0,0,0,0,0,11992,0
3651,0,0,0,0,0,0,10990,0
10005,0,0,0,0,0,0,15061,0
2985,0,0,0,0,0,0,10477,0
3525,0,0,0,0,0,0,11107,0
9381,0,0,0,0,0,0,18955,0
4176,0,0,0,0,0,0,15136,0
3168,0,0,0,0,0,0,12580,0
8922,0,0,0,0,0,2,16346,0
5088,0,0,0,0,0,0,11488,0
3474,0,0,0,0,0,0,10096,0
5532,0,0,0,0,0,0,12538,0
3420,0,0,0,0,0,0,10858,0
3372,0,0,0,0,0,0,11578,0
4914,0,0,0,0,0,0,11578,0
6141,0,0,0,0,0,0,14341,0
4041,0,0,0,0,0,0,13648,0
5394,0,0,0,0,0,0,12295,0
3816,0,0,0,0,0,0,10825,0
5538,0,0,0,0,0,0,12958,0
9186,0,0,0,0,0,0,14974,0
3807,0,0,0,0,0,0,10291,0
5688,3,0,0,0,19,0,14418,0
5067,0,0,0,0,6,0,13813,0
4284,0,0,0,0,0,0,10276,0
3384,0,0,0,0,0,0,9496,0
3042,0,0,0,0,0,0,10174,0
3750,0,0,0,0,0,0,9820,0
4275,0,0,0,0,0,0,13378,0
2655,0,0,0,0,0,0,7645,0
4110,0,0,0,0,0,0,11122,0
4347,0,0,0,0,0,0,11383,0
5163,0,0,0,0,0,0,11728,0
4617,0,0,0,0,0,0,12655,0
3522,0,0,0,0,0,0,11428,0
2994,0,0,0,0,0,0,9196,0
4614,0,0,0,0,0,0,11479,0
5286,0,0,0,0,0,0,12178,0
3321,0,0,0,0,0,0,10567,0
4635,0,0,0,0,0,0,13825,0
4686,0,0,0,0,0,0,12586,0
6690,0,0,0,0,0,0,12196,0
6777,0,0,0,0,0,0,12544,0
6192,0,0,0,0,0,0,14290,0
10173,0,0,0,0,0,0,14332,0
5670,0,0,0,0,0,0,14413,0
4581,0,0,0,0,0,0,13099,0
7683,5,0,0,0,9,0,12785,0
4437,0,0,0,0,0,0,13651,0
4092,0,0,0,0,0,0,10168,0
2841,0,0,0,0,0,0,11329,0
5938,71,0,0,0,91,0,13623,0
2916,0,0,0,0,0,0,10972,0
4995,0,0,0,0,0,0,12550,0
5133,0,0,0,0,0,0,12937,0
6672,0,0,0,0,0,0,12208,0
14373,0,0,0,0,0,0,15067,0
4968,0,0,0,0,0,0,8176,0
5385,0,0,0,0,0,0,15631,0
4428,0,0,0,0,0,0,13252,0
7341,0,0,0,0,114,0,13003,0
10185,0,0,0,0,0,0,10804,0
4515,0,0,0,0,0,0,12850,0
5190,0,0,0,0,0,0,14050,0
7884,0,0,0,0,0,0,13939,0
7851,0,0,0,0,0,0,14479,0
12372,0,0,0,0,0,0,17203,0
6738,0,0,0,0,0,0,14062,0
7848,0,0,0,0,0,0,14392,0
6141,0,0,0,0,0,0,12739,0
9672,0,0,0,0,0,0,11770,0
7026,0,0,0,0,0,0,11008,0
5910,0,0,0,0,0,0,9994,0
7569,0,0,0,0,0,0,12703,0
5787,0,0,0,0,0,0,11449,0
6501,0,0,0,0,0,0,12811,0
6999,0,0,0,0,0,0,17506,0
8442,0,0,0,0,0,0,13018,0
6429,0,0,0,0,0,0,8131,0
4773,0,0,0,0,0,0,11983,0
10851,0,0,0,0,0,0,16561,0
7392,0,0,0,0,0,0,11893,0
10896,0,0,0,0,0,0,14806,0
6809,0,0,0,1,54,0,8032,0
6747,0,0,0,0,0,0,9763,0
4800,0,0,0,0,48,0,10519,0
18345,0,0,0,0,97,0,22860,0
5376,0,0,0,0,0,0,12658,0
12990,0,0,0,0,0,0,19048,0
10758,0,0,0,0,0,0,15214,0
5070,0,0,0,0,0,0,11059,0
6318,0,0,0,0,0,0,15262,0
7296,0,0,0,0,0,0,11944,0
4500,0,0,0,0,0,0,13108,0
5061,0,0,0,0,0,0,11431,0
18234,0,0,0,0,0,0,28846,0
18471,0,0,0,0,0,0,18634,0
8658,0,0,0,0,0,0,12784,0
5973,0,0,0,0,0,0,17935,0
15003,0,0,0,0,0,0,21613,0
12141,0,0,0,0,0,0,16384,0
7632,0,0,0,0,0,0,12454,0
7299,0,0,0,0,0,0,14605,0
6294,0,0,0,0,0,0,16846,0
8676,0,0,0,0,0,0,15892,0
11586,0,0,0,0,0,0,17989,0
9336,0,0,0,0,0,0,10024,0
5934,0,0,0,0,0,0,12952,0
24846,0,0,0,0,0,0,18382,0
3492,0,0,0,0,0,0,9370,0
7137,0,0,0,0,0,0,17983,0
8562,0,0,0,0,0,0,17782,0
6039,0,0,0,0,0,0,10852,0
9312,0,0,0,0,0,0,13408,0
6642,0,0,0,0,0,0,14374,0
4230,0,0,0,0,0,0,9694,0
6336,0,0,0,0,0,0,10846,0
7296,0,0,0,0,0,0,9280,0
5739,0,0,0,0,0,0,13111,0
4086,0,0,0,0,0,0,10330,0
6528,0,0,0,0,0,0,10744,0
5943,0,0,0,0,0,0,12409,0
3942,0,0,0,0,0,0,11398,0
2505,0,0,0,0,0,0,7177,0
6593,0,0,0,9,720,5,10845,0
3486,0,0,0,0,0,0,11155,0
4578,0,0,0,0,0,0,14272,0
4395,0,0,0,0,0,0,11353,0
4323,0,0,0,0,0,0,11053,0
5832,0,0,0,0,0,0,7357,0
4464,0,0,0,0,98,0,12710,0
4671,0,0,0,0,0,0,12982,0
1758,0,0,0,0,0,0,5323,0
3870,0,0,0,0,0,0,10390,0
4047,0,0,0,0,0,0,14440,0
4479,0,0,0,0,0,0,11641,0
3987,0,0,0,0,0,0,12877,0
3822,0,0,0,0,0,0,11926,0
4329,0,0,0,0,0,0,10657,0
3267,0,0,0,0,0,1,11364,0
5847,0,0,0,0,0,0,13891,0
4236,0,0,0,0,0,0,11458,0
3714,0,0,0,0,0,0,10564,0
4068,0,0,0,0,0,0,12424,0
2907,0,0,0,0,0,0,7393,0
3645,0,0,0,0,0,0,10279,0
4656,0,0,0,0,0,0,13033,0
2997,0,0,0,0,0,0,8557,0
4725,0,0,0,0,0,0,12094,0
3102,0,0,0,0,0,0,9724,0
6606,0,0,0,0,0,0,13024,0
5211,0,0,0,0,0,0,12442,0
3639,0,0,0,0,0,0,10639,0
3954,0,0,0,0,0,0,12502,0
999,0,0,0,0,0,9,5224,0
4626,0,0,0,0,0,0,13834,0
3669,0,0,0,0,0,0,10609,0
3807,0,0,0,0,0,0,10825,0
4386,0,0,0,0,0,0,13702,0
6108,0,0,0,0,0,0,12742,0
5172,0,0,0,0,0,0,9052,0
14607,0,0,0,0,0,0,12805,0
4209,0,0,0,0,0,0,13471,0
3327,0,0,0,0,0,0,8518,0
3267,0,0,0,0,0,0,11338,0
3837,0,0,0,0,0,0,9733,0
4560,0,0,0,0,0,0,12304,0
3918,0,0,0,0,0,0,10306,0
4617,0,0,0,0,0,0,13879,0
4306,0,0,0,0,0,7,13376,0
3276,0,0,0,0,0,0,8932,0
3900,0,0,0,0,0,0,11104,0
3300,0,0,0,0,0,0,10588,0
3492,0,0,0,0,0,0,11884,0
4419,0,0,0,0,0,0,13261,0
4215,0,0,0,0,0,0,12295,0
5835,0,0,0,0,0,0,14755,0
4551,0,0,0,0,0,0,13138,0
5328,0,0,0,0,0,0,11563,0
4611,0,0,0,0,0,0,12208,0
4344,0,0,0,0,0,0,13744,0
5259,0,0,0,0,0,0,12394,0
3483,0,0,0,0,0,0,8071,0
4767,0,0,0,0,168,0,10069,0
4593,0,0,0,0,0,0,12163,0
2844,0,0,0,0,0,0,9346,0
2895,0,0,0,0,0,0,9640,0
3564,0,0,0,0,0,0,8971,0
4329,0,0,0,0,0,0,11239,0
3663,0,0,0,0,0,0,10225,0
4011,0,0,0,0,0,0,13678,0
4065,0,0,0,0,0,0,10213,0
2898,0,0,0,0,0,0,9874,0
4680,0,0,0,0,0,0,12592,0
3726,0,0,0,0,0,0,10915,0
4260,0,0,0,0,0,0,11470,0
7671,0,0,0,0,0,0,10399,0
3918,0,0,0,0,0,0,11830,0
4047,0,0,0,0,0,0,12463,0
5004,0,0,0,0,0,0,11887,0
3846,0,0,0,0,0,0,12556,0
4590,0,0,0,0,0,0,11920,0
7776,0,0,0,0,0,0,9688,0
5010,0,0,0,0,0,0,8290,0
3117,0,0,0,0,0,0,7456,0
3123,0,0,0,0,0,0,8413,0
3813,0,0,0,0,0,0,10819,0
4413,0,0,0,0,0,0,12079,0
2865,0,0,0,0,0,0,9007,0
3915,0,0,0,0,0,0,11452,0
4092,0,0,0,0,0,0,13180,0
4341,0,0,0,0,0,0,9883,0
3876,0,0,0,0,0,0,10294,0
4209,0,0,0,0,0,0,11131,0
3618,0,0,0,0,0,0,11386,0
3681,0,0,0,0,0,0,10207,0
10911,0,0,0,0,0,0,14665,0
5379,0,0,0,0,0,0,13108,0
4062,0,0,0,0,0,0,12448,0
9330,0,0,0,0,0,0,14743,0
3534,0,0,0,0,0,0,8020,0
4122,0,0,0,0,0,0,9448,0
4806,0,0,0,0,0,0,16210,0
4827,0,0,0,0,0,0,11683,0
3522,0,0,0,0,0,0,8668,0
4113,32,0,0,0,33,0,13502,0
2955,0,0,0,0,0,0,7963,0
4347,3,0,0,2,55,1,9144,0
4050,0,0,0,0,0,0,11326,0
2877,0,0,0,0,0,0,6496,0
3975,0,0,0,0,0,0,10585,0
3282,0,0,0,0,0,0,9598,0
2982,0,0,0,0,0,0,8572,0
3438,0,0,0,0,0,0,10078,0
3240,0,0,0,0,0,0,9976,0
2436,0,0,0,0,0,0,8800,0
4665,0,0,0,0,0,0,9559,0
5214,0,0,0,0,0,0,10771,0
3192,10,0,0,0,27,0,10686,0
4266,0,0,0,0,0,0,11464,0
5691,0,0,0,0,0,0,10357,0
9960,0,0,0,2,118,0,13918,0
5160,0,0,0,0,0,0,13336,0
14433,0,0,0,0,0,0,16048,0
7089,0,0,0,0,0,0,10981,0
3765,0,0,0,0,0,0,10495,0
4656,0,0,0,0,0,0,9904,0
3672,0,0,0,0,0,0,8872,0
4512,0,0,0,0,0,0,12388,0
3078,0,0,0,0,0,0,8149,0
4200,0,0,0,0,0,0,11920,0
3867,0,0,0,0,0,0,12997,0
3135,0,0,0,0,0,0,11497,0
3561,0,0,0,0,0,0,10717,0
3159,0,0,0,0,0,0,11845,0
8106,0,0,0,0,0,0,15286,0
3876,0,0,0,0,0,0,12244,0
3447,0,0,0,0,0,0,10831,0
3561,0,0,0,0,0,0,12187,0
4671,0,0,0,0,0,0,11839,0
2865,0,0,0,0,0,0,11776,0
2820,0,0,0,0,0,0,10396,0
6408,0,0,0,0,1,1,12476,0
3824,6,0,0,0,12,0,12650,0
3480,0,0,0,0,0,0,10435,0
4164,0,0,0,0,0,0,10822,0
2925,0,0,0,0,0,0,7066,0
14619,0,0,0,0,0,0,12712,0
5712,0,0,0,0,0,0,12460,0
5898,0,0,0,0,0,0,9397,0
4602,0,0,0,0,0,0,15553,0
7548,0,0,0,0,0,0,14032,0
11472,0,0,0,0,0,0,19525,0
5424,0,0,0,0,0,0,11032,0
5217,0,0,0,0,0,0,14938,0
2808,0,0,0,0,0,1,11079,0
4648,0,0,1,0,0,0,12137,0
2917,16,0,0,0,35,0,8904,0
5826,0,0,0,0,0,0,13060,0
3402,0,0,0,0,0,0,7834,0
4602,0,0,0,0,0,0,11128,0
4146,0,0,0,0,0,0,13942,0
2463,0,0,0,0,0,2,7055,0
4163,8,0,0,0,9,0,11460,0
6141,0,0,0,0,0,0,13093,0
3111,0,0,0,0,0,0,9715,0
11334,0,0,0,0,0,0,14257,0
6060,0,0,0,0,0,0,13252,0
5529,0,0,0,0,0,0,9703,0
4080,0,0,0,0,0,0,9808,0
5007,0,0,0,0,0,0,14305,0
2619,0,0,0,0,0,0,7681,0
4905,0,0,0,0,0,0,14815,0
1965,0,0,0,0,0,0,6280,0
3489,0,0,0,0,0,0,9727,0
3090,0,0,0,0,0,0,8782,0
2202,0,0,0,0,0,0,4039,0
4398,0,0,0,0,0,0,10969,0
4602,0,0,0,0,0,0,10693,0
4371,0,0,0,0,0,0,11197,0
4152,0,0,0,0,0,0,11578,0
5259,0,0,0,0,0,0,12451,0
6096,0,0,0,0,0,0,15772,0
5709,0,0,0,0,0,0,9295,0
3516,0,0,0,0,0,0,8674,0
5772,0,0,0,0,0,0,17302,0
5937,0,0,0,0,0,0,14146,0
15423,0,0,0,0,0,0,16036,0
6636,0,0,0,0,0,0,18430,0
5511,0,0,0,0,0,0,14119,0
5289,0,0,0,0,0,0,11203,0
5352,0,0,0,0,0,0,11404,0
4848,0,0,0,0,0,0,8851,0
6084,0,0,0,0,0,0,13228,0
5652,0,0,0,0,0,0,10468,0
5061,0,0,0,0,0,0,14251,0
3492,0,0,0,0,0,0,10432,0
7344,0,0,0,0,0,0,16726,0
7518,0,0,0,0,0,0,16606,0
5010,0,0,0,0,0,0,16006,0
8145,0,0,0,0,0,0,12325,0
3249,0,0,0,0,0,0,10759,0
6153,0,0,0,0,0,0,13111,0
4305,0,0,0,0,0,0,13675,0
4248,0,0,0,0,0,0,11446,0
6765,0,0,0,0,0,0,16471,0
8013,0,0,0,0,0,0,15667,0
5517,0,0,0,0,0,0,11773,0
4764,0,0,0,0,0,0,11992,0
4296,0,0,0,0,0,0,11434,0
6348,0,0,0,0,0,0,15058,0
4056,0,0,0,0,0,0,11188,0
5061,0,0,0,0,0,0,9925,0
6045,0,0,0,0,0,0,14437,0
5619,0,0,0,0,0,0,13267,0
6258,0,0,0,0,0,0,13762,0
4311,0,0,0,0,0,0,6700,0
4929,0,0,0,0,0,0,12760,0
3051,0,0,0,0,0,0,8686,0
7095,0,0,0,0,0,0,11809,0
6090,0,0,0,0,0,0,14074,0
3702,0,0,0,0,0,0,10798,0
8034,0,0,0,0,0,0,15538,0
5643,0,0,0,0,0,0,14947,0
2784,0,0,0,0,0,0,9061,0
4374,0,0,0,0,0,0,12526,0
6435,0,0,0,0,0,0,15913,0
4434,0,0,0,0,0,0,13246,0
3603,1,0,0,0,69,0,11331,0
4686,0,0,0,0,0,0,13384,0
5331,0,0,0,0,0,0,7858,0
5001,0,0,0,0,0,0,17293,0
3978,0,0,0,0,0,0,11770,0
3480,0,0,0,0,0,0,12268,0
4185,0,0,0,0,0,0,11944,0
6267,0,0,0,0,0,0,14749,0
5874,0,0,0,0,0,0,15478,0
4083,0,0,0,0,0,0,12319,0
5970,0,0,0,0,0,0,13207,0
5730,0,0,0,0,0,0,14860,0
4500,0,0,0,0,0,0,12286,0
4005,0,0,0,0,0,0,11362,0
4923,0,0,0,0,0,0,12313,0
4773,0,0,0,0,0,0,14023,0
5649,0,0,0,0,0,0,14434,0
3768,0,0,0,0,0,0,10147,0
3414,0,0,0,0,0,0,11590,0
8169,0,0,0,0,0,0,12775,0
3600,0,0,0,0,0,0,13264,0
8070,0,0,0,0,0,0,11950,0
7734,0,0,0,0,0,0,11152,0
5448,0,0,0,0,0,0,14272,0
3672,0,0,0,0,0,0,10243,0
4518,0,0,0,0,0,0,13162,0
4653,0,0,0,0,0,0,13417,0
4434,0,0,0,0,0,0,11296,0
3822,0,0,0,0,0,0,11926,0
4560,0,0,0,0,0,0,14236,0
4578,0,0,0,0,0,0,12886,0
3657,0,0,0,0,0,0,11293,0
3213,0,0,0,0,0,0,9322,0
5268,0,0,0,0,0,0,14674,0
11523,0,0,0,0,0,0,14179,0
5691,0,0,0,0,0,0,11962,0
4632,0,0,0,0,0,0,13855,0
3003,0,0,0,0,0,0,11257,0
3960,0,0,0,0,0,0,12550,0
8595,0,0,0,0,0,0,12430,0
6756,0,0,0,0,0,0,13945,0
4695,0,0,0,0,0,0,16105,0
6300,0,0,0,0,0,0,15160,0
7497,0,0,0,0,0,0,16210,0
3267,0,0,0,0,0,0,10576,0
5553,0,0,0,0,0,0,14929,0
5478,0,0,0,0,0,0,8092,0
3744,0,0,0,0,0,0,11896,0
3807,0,0,0,0,0,0,6439,0
4311,0,0,0,0,0,0,12580,0
4158,0,0,0,0,0,0,11572,0
3891,0,0,0,0,0,0,11404,0
4749,0,0,0,0,0,0,13738,0
2829,0,0,0,0,0,0,8407,0
5694,0,0,0,0,0,0,13156,0
4302,0,0,0,0,0,0,12589,0
5052,0,0,0,0,0,0,13435,0
3642,0,0,0,0,0,0,10282,0
5310,0,0,0,0,0,0,13177,0
4461,0,0,0,0,0,0,10180,0
6636,0,0,0,0,0,0,16618,0
3594,0,0,0,0,0,0,8206,0
3021,0,0,0,0,0,0,8479,0
3798,0,0,0,0,0,0,12322,0
5727,0,0,0,0,0,0,16168,0
4377,0,0,0,0,0,0,12487,0
3186,0,0,0,0,0,0,11818,0
5091,0,0,0,0,0,3,14644,0
6723,0,0,0,0,0,0,16042,0
3171,0,0,0,0,0,1,10044,0
5067,0,0,0,0,0,0,14029,0
5346,0,0,0,0,0,0,13975,0
4212,0,0,0,0,0,0,13333,0
4353,0,0,0,0,0,0,12919,0
4005,0,0,0,0,0,0,10999,0
6765,0,0,0,0,0,0,12469,0
3051,0,0,0,0,0,0,9103,0
6231,0,0,0,0,0,0,12040,0
4470,0,0,0,0,0,0,12421,0
4644,0,0,0,0,0,0,10651,0
4986,0,0,0,0,0,0,12304,0
3633,0,0,0,0,0,0,8767,0
1584,0,0,0,0,0,2,6968,0
3984,0,0,0,0,0,0,7846,0
4059,0,0,0,0,0,0,14011,0
4452,0,0,0,0,0,0,12439,0
2871,0,0,0,0,0,0,9283,0
3456,0,0,0,0,0,0,10822,0
3402,0,0,0,0,0,0,11230,0
5022,0,0,0,0,0,0,10708,0
3708,0,0,0,0,0,0,10852,0
4428,0,0,0,0,0,0,13252,0
4236,0,0,0,0,0,0,8548,0
4713,0,0,0,0,0,0,11779,0
3819,0,0,0,0,0,0,12301,0
3705,0,0,0,0,0,0,10927,0
4506,0,0,0,0,0,0,13102,0
3816,0,0,0,0,0,0,11524,0
5286,0,0,0,0,0,0,13999,0
3555,0,0,0,0,0,0,10705,0
5739,0,0,0,0,0,0,16738,0
3870,0,0,0,0,0,0,11134,0
3141,0,0,0,0,0,0,9721,0
4212,0,0,0,0,0,0,13078,0
5301,0,0,0,0,0,0,14437,0
4617,0,0,0,0,0,0,16084,0
3150,0,0,0,0,0,0,9058,0
4770,0,0,0,0,0,0,13717,0
3759,0,0,0,0,0,0,12733,0
3030,0,0,0,0,3,0,8848,0
5829,0,0,0,0,0,0,14707,0
4032,0,0,0,0,0,0,11872,0
3693,0,0,0,0,0,0,10231,0
3696,0,0,0,0,0,0,11998,0
4299,0,0,0,0,0,0,12973,0
2283,0,0,0,0,0,0,7417,0
5067,0,0,0,0,0,0,13204,0
2880,0,0,0,0,0,0,8038,0
4344,0,0,0,0,0,0,9208,0
3378,0,0,0,0,0,0,10537,0
4986,0,0,0,0,0,0,13864,0
4599,0,0,0,0,0,0,14869,0
3813,0,0,0,0,0,0,13459,0
5214,0,0,0,0,0,0,12856,0
3048,0,0,0,0,0,0,6016,0
4470,0,0,0,0,0,0,13600,0
3300,0,0,0,0,0,0,9889,0
5643,0,0,0,0,0,0,14512,0
3621,0,0,0,0,0,0,13243,0
13101,0,0,0,0,0,0,13579,0
3174,0,0,0,0,0,0,10051,0
3681,2,0,0,0,104,1,10472,0
4062,0,0,0,0,0,0,6856,0
6069,0,0,0,0,0,0,13399,0
5436,0,0,0,0,0,0,13024,0
10551,0,0,0,0,0,0,11689,0
7401,0,0,0,0,0,0,14059,0
5145,0,0,0,0,0,0,14539,0
5430,0,0,0,0,0,0,14980,0
4335,0,0,0,0,0,0,11005,0
3240,0,0,0,0,0,0,8968,0
4974,0,0,0,0,0,0,10720,0
3459,0,0,0,0,0,0,10093,0
4134,0,0,0,0,0,0,13102,0
5388,0,0,0,0,0,0,13492,0
3927,0,0,0,0,0,0,12565,0
4731,0,0,0,0,0,0,12949,0
5679,0,0,0,0,0,0,12817,0
4299,0,0,0,0,0,0,12031,0
5505,0,0,0,0,0,0,15511,0
3651,0,0,0,0,0,0,9574,0
4701,0,0,0,0,0,0,12988,0
4002,0,0,0,0,0,0,11728,0
5805,0,0,0,0,0,0,12265,0
4392,0,0,0,0,0,0,14848,0
3651,0,0,0,0,0,0,9565,0
7122,0,0,0,0,0,0,15226,0
4533,0,0,0,0,0,0,12739,0
3267,0,0,0,0,0,0,9949,0
4275,0,0,0,0,0,0,11065,0
3198,0,0,0,0,0,0,8683,0
5784,0,0,0,0,0,0,13456,0
5988,0,0,0,0,0,0,15418,0
5841,0,0,0,0,0,0,13594,0
5223,0,0,0,0,0,0,13663,0
3330,0,0,0,0,0,0,10585,0
4461,0,0,0,0,0,0,11668,0
6441,0,0,0,0,0,0,16360,0
7869,0,0,0,0,0,0,13591,0
5364,0,0,0,0,0,0,12670,0
3990,0,0,0,0,0,0,11014,0
5232,0,0,0,0,0,0,12448,0
3462,0,0,0,0,0,0,11524,0
8853,0,0,0,0,0,0,15715,0
6252,0,0,0,0,0,0,13216,0
4518,0,0,0,0,0,0,13969,0
4671,0,0,0,0,0,0,11458,0
4068,0,0,0,0,0,0,10210,0
4350,0,0,0,0,0,0,12514,0
6837,0,0,0,0,0,0,10399,0
3921,0,0,0,0,0,0,9295,0
3519,0,0,0,0,0,0,11122,0
2997,0,0,0,0,0,0,8449,0
4218,0,0,0,0,0,0,11902,0
5364,0,0,0,0,0,0,13123,0
10596,0,0,0,0,0,0,15748,0
4770,0,0,0,0,0,0,12910,0
4407,0,0,0,0,0,0,11713,0
5643,0,0,0,0,0,0,11647,0
3426,0,0,0,0,0,0,3934,0
4893,0,0,0,0,0,0,9451,0
5637,0,0,0,0,0,0,10492,0
8772,0,0,0,0,0,0,12217,0
6351,0,0,0,0,0,0,14221,0
10116,0,0,0,0,0,0,19609,0
9120,0,0,0,0,0,0,8533,0
4479,0,0,0,0,0,0,8983,0
6360,0,0,0,0,0,0,12952,0
3156,0,0,0,0,0,0,8689,0
14028,0,0,0,0,0,0,20692,0
3006,0,0,0,0,0,0,9874,0
3288,0,0,0,0,0,0,7576,0
7758,0,0,0,0,0,0,15916,0
7281,0,0,0,0,0,0,15973,0
4332,0,0,0,0,0,0,11308,0
9948,0,0,0,0,0,0,11512,0
2121,0,0,0,0,0,0,11653,0
2655,0,0,0,0,0,0,9145,0
3918,0,0,0,0,0,0,10708,0
5196,0,0,0,0,0,0,8716,0
6756,0,0,0,0,0,0,10264,0
4746,0,0,0,0,0,0,9886,0
4704,0,0,0,0,0,0,14092,0
5361,0,0,0,0,0,0,11149,0
10173,0,0,0,0,0,0,18244,0
14751,0,0,0,0,0,0,29545,0
8145,0,0,0,0,0,0,14740,0
16911,0,0,0,0,0,0,25549,0
19182,0,0,0,0,0,0,14593,0
16953,0,0,0,0,0,0,26881,0
6549,0,0,0,0,0,0,12337,0
7518,0,0,0,0,0,0,15088,0
12467,0,0,0,0,0,0,13433,0
18945,0,0,0,0,0,0,20215,0
5682,0,0,0,0,0,0,13198,0
7044,0,0,0,0,0,0,14635,0
7830,0,0,0,0,0,0,14038,0
5319,0,0,0,0,0,0,16441,0
10704,0,0,0,0,0,0,13606,0
8046,0,0,0,0,0,0,17074,0
5724,0,0,0,0,0,0,12691,0
6951,0,0,0,0,0,0,14953,0
17886,0,0,0,0,0,0,14839,0
7659,0,0,0,0,0,0,14041,0
10308,0,0,0,0,0,0,16252,0
15444,0,0,0,0,0,0,16396,0
6924,0,0,0,0,0,0,12316,0
1512,0,0,0,0,0,1,6687,0
5481,0,0,0,0,0,0,13759,0
5481,0,0,0,0,0,0,8434,0
5289,0,0,0,0,0,0,13888,0
12285,0,0,0,0,0,0,15595,0
4692,0,0,0,0,0,0,12064,0
3876,0,0,0,0,0,0,10684,0
3372,0,0,0,0,0,0,8002,0
9489,0,0,0,0,0,0,16999,0
4797,0,0,0,0,0,0,11989,0
3126,0,0,0,0,0,0,11152,0
4356,0,0,0,0,0,0,11629,0
5637,0,0,0,0,0,0,12343,0
4935,0,0,0,0,0,0,13153,0
4437,0,0,0,0,0,0,11893,0
7038,0,0,0,0,0,0,14314,0
5490,0,0,0,0,0,0,15916,0
4356,0,0,0,0,0,0,9961,0
7947,0,0,0,0,0,1,19599,0
5007,0,0,0,0,0,0,13843,0
6504,0,0,0,0,0,0,17176,0
4866,0,0,0,0,0,0,12823,0
4590,0,0,0,0,0,0,14722,0
8949,0,0,0,0,0,0,12946,0
5121,0,0,0,0,0,0,11899,0
5457,0,0,0,0,0,0,16438,0
9321,0,0,0,0,0,0,14803,0
8436,0,0,0,0,0,0,19684,0
4392,0,0,0,0,0,0,11356,0
4986,0,0,0,0,0,0,11107,0
4068,0,0,0,0,23,0,10550,0
6204,0,0,0,0,0,0,13516,0
6126,0,0,0,0,0,0,11146,0
10449,0,0,0,0,0,0,11374,0
4638,0,0,0,0,0,0,13042,0
6459,0,0,0,0,0,0,14242,0
11937,0,0,0,0,0,0,13075,0
3084,0,0,0,0,0,0,9106,0
7323,0,0,0,0,0,0,16477,0
7200,0,0,0,0,0,0,9910,0
6054,0,0,0,0,0,0,15352,0
11277,0,0,0,0,0,0,13363,0
4002,0,0,0,0,0,0,11002,0
3489,0,0,0,0,0,0,9337,0
5763,0,0,0,0,0,0,13123,0
6396,0,0,0,0,0,0,8899,0
4131,0,0,0,0,0,0,13141,0
7686,0,0,0,6,30,1,15027,0
4683,0,0,0,0,0,0,14221,0
5319,0,0,0,0,0,0,13993,0
9285,0,0,0,1,59,1,15222,0
6024,0,0,0,0,0,0,13714,0
3282,0,0,0,0,0,0,10018,0
7662,0,0,0,0,0,0,12820,0
7824,0,0,0,0,0,0,18586,0
6585,0,0,0,0,0,0,18979,0
5583,0,0,0,0,0,0,16585,0
4665,0,0,0,0,0,0,12625,0
10104,0,0,0,0,0,0,16429,0
8349,0,0,0,0,0,0,17170,0
5238,0,0,0,0,0,0,11653,0
9258,0,0,0,0,0,0,14950,0
20391,0,0,0,0,0,0,19699,0
5996,0,1,0,0,5,3,15011,0
3870,0,0,0,0,0,0,14482,0
5520,0,0,0,0,0,0,13792,0
13751,0,0,0,0,0,0,14645,0
6993,0,0,0,0,0,0,10243,0
6825,0,0,0,0,0,0,15523,0
5889,0,0,0,0,0,0,14647,0
10551,0,0,0,0,0,0,12649,0
11376,0,0,0,0,0,0,13690,0
